"plotID","pointID","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","plotEdge"
"JERC_076","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.191885,-84.476815,"WGS84","16N",740431.188,3453610.85,10.12,38.06,0.17,38.06,38.06,0.15,6.56,"deciduousForest","Ultisols","GeoXH 6000","20140514",332,1.8,0.9,"mos|mpt",0
"JERC_078","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.180212,-84.462668,"WGS84","16N",741809.336,3452347.468,10.15,41.74,0.17,41.74,41.74,2.12,302.59,"mixedForest","Ultisols","GeoXH 6000","20140513",457,2.4,1.3,"mos|mpt",0
"JERC_069","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.175208,-84.470371,"WGS84","16N",741087.683,3451775.715,10.15,33.1,0.29,33.1,33.1,5.25,233.06,"evergreenForest","Entisols","GeoXH 6000","20140402",340,2.3,1.1,"mos|mpt",0
"JERC_074","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.182724,-84.482202,"WGS84","16N",739940.789,3452583.413,10.17,47.92,0.22,47.92,47.92,0.92,44.99,"deciduousForest","Ultisols","GeoXH 6000","20140402",305,2.8,1.7,"mos|mpt",0
"JERC_072","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.198457,-84.494913,"WGS84","16N",738689.589,3454300.35,10.19,41.9,0.29,41.9,41.9,0.91,237.9,"evergreenForest","Ultisols","GeoXH 6000","20140514",443,5.5,1.8,"mos|mpt",0
"JERC_077","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.212842,-84.471253,"WGS84","16N",740908.106,3455946.69,10.19,40.04,0.38,40.04,40.04,1.97,290.35,"mixedForest","Ultisols","GeoXH 6000","20140402",320,5.3,1.6,"mos|mpt",0
"JERC_071","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.19332,-84.470462,"WGS84","16N",741033.05,3453783.846,10.24,42,0.3,42,42,6.05,264.55,"deciduousForest","Ultisols","GeoXH 6000","20140402",303,3,1.7,"mos|mpt",0
"JERC_079","41","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","mosquitoPoint",,0,"0m",31.183411,-84.476777,"WGS84","16N",740456.233,3452671.393,10.29,41.72,0.59,41.72,41.72,0.76,59.14,"mixedForest","Ultisols","GeoXH 6000","20150528",301,2.8,1.3,"mos|mpt",0
"JERC_006","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.187108,-84.454305,"WGS84","16N",742588.938,3453130.312,0.1,37.97,0.11,37.97,46.64,0.72,160.87,"mixedForest","Ultisols","GeoXH 6000","20131213",124,1.3,0.6,"brd",500
"JERC_011","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.185556,-84.468518,"WGS84","16N",741238.017,3452927.169,0.1,36.89,0.12,33.19,45.72,1.97,209.61,"evergreenForest","Ultisols","GeoXH 6000","20131216",301,1.9,0.9,"brd",500
"JERC_031","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.2036,-84.463206,"WGS84","16N",741698.551,3454939.492,0.1,46.97,0.14,42.42,48.1,0.39,0.58,"mixedForest","Ultisols","GeoXH 6000","20131216",304,1.9,0.9,"brd",500
"JERC_042","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.209872,-84.47074,"WGS84","16N",740964.567,3455618.424,0.12,38.8,0.17,35.47,47.11,1.71,258.26,"mixedForest","Ultisols","GeoXH 6000","20131216",304,2.3,1,"brd",500
"JERC_002","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.194243,-84.460066,"WGS84","16N",742021.584,3453908.904,0.14,48.35,0.2,44,48.74,0.4,350,"evergreenForest","Ultisols","GeoXH 6000","20131212",120,2.4,1.1,"brd",500
"JERC_005","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.195139,-84.452009,"WGS84","16N",742787.309,3454025.912,0.21,45.42,0.26,42.63,48.87,0.88,267.8,"evergreenForest","Ultisols","GeoXH 6000","20131212",132,2.8,1.4,"brd",500
"JERC_028","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.183935,-84.479452,"WGS84","16N",740199.907,3452723.586,0.21,36.67,0.38,34.85,49.07,4.87,58.39,"deciduousForest","Entisols","GeoXH 6000","20131216",302,3.6,1.5,"brd",500
"JERC_003","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.194651,-84.472098,"WGS84","16N",740873.712,3453927.786,0.26,32.15,0.23,29.03,44.91,1.5,194.18,"deciduousForest","Ultisols","GeoXH 6000","20131216",313,3.4,2,"brd",500
"JERC_013","B2","unitedStates","GA","Baker","Southeast","D03","Jones Ecological Research Center","JERC","distributed","birdGrid","ninePoints",250000,"500m x 500m",31.178727,-84.468741,"WGS84","16N",741234.089,3452169.541,0.33,37.28,0.59,33.66,45.29,1.59,299.48,"evergreenForest","Ultisols","GeoXH 6000","20131215",310,3.6,1.3,"brd",500
"JORN_010","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.628336,-106.847936,"WGS84","13N",326640.684,3611593.196,0.12,1331.7,0.16,1331.54,1332.08,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150329",132,1.4,0.7,"bet|cdw|cfc|dhp|div|hbp|vst",40
"JORN_011","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.606695,-106.793774,"WGS84","13N",331681.938,3609106.549,0.1,1325.42,0.1,1325.17,1326.16,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150411",121,2.1,1.3,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_012","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.617485,-106.81411,"WGS84","13N",329793.873,3610335.331,0.1,1328.41,0.1,1327.05,1328.61,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150408",130,1.9,1.1,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_013","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.630842,-106.862029,"WGS84","13N",325323.329,3611894.117,0.1,1332.67,0.1,1332.51,1333.02,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150407",125,1.8,1,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_001","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.60493,-106.802046,"WGS84","13N",330902.389,3608923.967,0.1,1323.42,0.1,1322.85,1323.99,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150412",121,1.8,0.9,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_014","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.596034,-106.819454,"WGS84","13N",329251.712,3607965.449,0.1,1323.71,0.1,1323.48,1323.94,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150412",126,2,1.2,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_015","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.610623,-106.856854,"WGS84","13N",325769.686,3609643.781,0.22,1321.71,0.24,1321.55,1322.26,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150329",130,2,1,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_016","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.595944,-106.806665,"WGS84","13N",330451.893,3607935.074,0.1,1325.48,0.1,1325.43,1326.07,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150412",121,2.1,1.3,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_017","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.60857,-106.850086,"WGS84","13N",326400.841,3609405.011,0.11,1321.12,0.19,1320.03,1322.2,1.49,260,"shrubScrub","Aridisols","GeoXH 6000","20150329",132,1.5,0.9,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_018","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.620814,-106.844913,"WGS84","13N",326909.903,3610754.227,0.1,1322.77,0.11,1322.48,1322.99,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150410",126,2,1.2,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_019","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.60073,-106.865294,"WGS84","13N",324958.384,3608560.758,0.1,1331.09,0.1,1330.97,1331.15,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150410",125,1.9,1.1,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_020","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.597035,-106.844083,"WGS84","13N",326942.026,3608116.332,0.1,1317.33,0.1,1317.07,1317.84,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150411",127,2.2,1.1,"cdw|cfc|dhp|div|hbp|vst",40
"JORN_021","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.620084,-106.85767,"WGS84","13N",325711.448,3610694.157,0.1,1331.76,0.1,1331.36,1332.29,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150408",127,2.2,1.1,"div",40
"JORN_022","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.582444,-106.804147,"WGS84","13N",330662.913,3606434.23,0.1,1322.35,0.1,1322.18,1322.46,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150408",162,1.9,1.1,"div",40
"JORN_023","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.622325,-106.816156,"WGS84","13N",329611.088,3610875.305,0.1,1328.79,0.1,1327.94,1328.79,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150408",122,1.7,1,"div",40
"JORN_024","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.601842,-106.828499,"WGS84","13N",328413.905,3608623.975,0.1,1323.89,0.1,1323.55,1324.51,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150411",126,1.8,1.1,"div",40
"JORN_025","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.60515,-106.860893,"WGS84","13N",325379.959,3609043.614,0.1,1326.61,0.13,1325.89,1327.55,1.03,307,"shrubScrub","Aridisols","GeoXH 6000","20150410",124,2,1.2,"div",40
"JORN_026","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.602092,-106.830119,"WGS84","13N",328262.34,3608654.366,0.1,1323.36,0.1,1322.8,1324.17,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150412",127,1.8,0.9,"div",40
"JORN_027","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.622379,-106.830886,"WGS84","13N",328229.065,3610904.978,0.1,1332.01,0.1,1331.88,1332.45,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150410",121,1.6,0.9,"div",40
"JORN_028","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.583104,-106.814725,"WGS84","13N",329671.092,3606524.275,0.1,1322.72,0.1,1322.6,1323.11,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150408",130,2.3,1.2,"div",40
"JORN_029","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.615142,-106.80704,"WGS84","13N",330452.958,3610064.191,0.1,1327.03,0.1,1326.17,1328.02,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150407",137,2,1,"div",40
"JORN_030","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.599449,-106.859794,"WGS84","13N",325472.044,3608409.642,0.1,1330.27,0.1,1330.03,1330.32,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150421",122,1.6,0.9,"div",40
"JORN_002","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.611356,-106.826155,"WGS84","13N",328651.939,3609675.073,0.1,1328.24,0.19,1327.96,1328.28,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150409",125,1.9,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_003","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.600614,-106.838099,"WGS84","13N",327510.48,3608503.408,0.1,1321.11,0.1,1320.95,1321.33,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150410",131,2.1,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_004","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.630328,-106.86076,"WGS84","13N",325441.355,3611834.994,0.1,1331.61,0.1,1331.61,1332.69,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150407",130,2.2,1.4,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_005","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.575696,-106.803388,"WGS84","13N",330721.409,3605684.78,0.1,1323.45,0.1,1323.31,1323.7,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150409",128,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_006","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.590562,-106.82446,"WGS84","13N",328771.485,3607366.857,0.1,1323.18,0.1,1322.78,1323.89,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150411",127,2.1,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"JORN_007","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.607919,-106.856765,"WGS84","13N",325772.764,3609343.837,0.1,1323.47,0.1,1323.38,1323.87,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150408",125,2.1,1.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"JORN_008","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.593905,-106.797359,"WGS84","13N",331321.576,3607694.128,0.1,1319.95,0.1,1319.64,1320.79,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150412",122,2.4,1.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"JORN_009","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","distributed","basePlot",,1600,"40m x 40m",32.611448,-106.83769,"WGS84","13N",327569.685,3609703.939,0.1,1326.72,0.1,1326.12,1327.47,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150410",162,1.7,1,"bet|cdw|cfc|dhp|div|hbp|vst",40
"JORN_063","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.592451,-106.841109,"WGS84","13N",327212.332,3607603.256,0.1,1317.4,0.13,1317.07,1317.56,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150327",130,1.2,0.7,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_064","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.592698,-106.844653,"WGS84","13N",326880.15,3607636.364,0.1,1323.57,0.12,1323.33,1323.86,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150329",124,1.4,0.9,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_065","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.592207,-106.840473,"WGS84","13N",327271.558,3607575.098,0.1,1317.6,0.15,1317.28,1317.65,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150328",121,1.5,0.7,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_042","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,1600,"40m x 40m",32.590028,-106.840435,"WGS84","13N",327270.949,3607333.435,0.1,1319.98,0.11,1318.99,1321.42,1.26,225,"shrubScrub","Aridisols","GeoXH 6000","20150327",124,1.4,0.7,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"JORN_044","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,1600,"40m x 40m",32.589481,-106.841383,"WGS84","13N",327180.871,3607274.361,0.11,1323.23,0.16,1322.69,1323.56,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150328",120,1.3,0.6,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"JORN_045","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,1600,"40m x 40m",32.592144,-106.84334,"WGS84","13N",327002.334,3607572.819,0.1,1321.92,0.1,1320.3,1322.53,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150421",121,2.6,1.4,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"JORN_066","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.592174,-106.842711,"WGS84","13N",327061.406,3607575.102,0.1,1318.79,0.15,1318.15,1319.58,2.12,75,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150327",120,1.9,1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_067","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.589495,-106.840094,"WGS84","13N",327301.953,3607273.822,0.1,1321.78,0.12,1321.14,1322.24,1.55,290,"shrubScrub","Aridisols","GeoXH 6000","20150327",120,1.4,0.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_046","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.593501,-106.842416,"WGS84","13N",327091.653,3607721.741,0.1,1317.82,0.1,1317.58,1318.12,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150411",124,1.9,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_047","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,1600,"40m x 40m",32.591348,-106.843322,"WGS84","13N",327002.465,3607484.539,0.1,1322.58,0.15,1321.9,1322.9,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150421",121,2.1,0.9,"bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",40
"JORN_048","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.58866,-106.842327,"WGS84","13N",327090.71,3607184.813,0.1,1322.5,0.15,1322.5,1323.68,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150328",121,1.7,1.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_068","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.591391,-106.839824,"WGS84","13N",327330.938,3607483.598,0.1,1316.79,0.14,1316.79,1317.97,0,0,"shrubScrub","Aridisols","Geo 7X (H-Star)","20150328",122,1.6,0.7,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_049","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.593517,-106.843048,"WGS84","13N",327032.405,3607724.542,0.1,1317.55,0.1,1317.55,1318.02,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150411",126,1.5,0.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_069","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.5892,-106.842011,"WGS84","13N",327121.385,3607244.224,0.1,1323.21,0.16,1323.08,1323.59,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150328",122,1.4,0.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_070","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.589491,-106.840734,"WGS84","13N",327241.883,3607274.358,0.21,1322.66,0.24,1322.38,1323.2,1.43,44.3,"grasslandHerbaceous","Aridisols","GeoXH 6000","20150327",122,1.3,0.7,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
"JORN_071","41","unitedStates","NM","Dona Ana","Desert Southwest","D14","Jornada LTER","JORN","tower","basePlot",,400,"20m x 20m",32.588114,-106.841997,"WGS84","13N",327120.648,3607123.728,0.1,1323.47,0.14,1323.37,1323.64,0,0,"shrubScrub","Aridisols","GeoXH 6000","20150328",121,1.1,0.6,"bbc|cdw|cfc|dhp|hbp|ltr|vst",20
